卫视,#genre#
民視新聞,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=bba882f98672d1e0a06bff07ec2f66ac0a0e1bed7a1bafd5fd2848345a88b9649a0c1c36ab36d84cb85402a70baee1689cd78e48bcb49a2de1f07bf91cd2f9d22812d68412cef73f22e5324ce7e62280d0093c94b435cd72f5d7b9855f2a4af4d8f18ec942875b57dc00f32efab7c1f4
民視新聞,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=41bb02fddaccf7148bd1b52c70ef8ae608a0c622d85b730969b73ac746a33f47d9c89176d26399c7be6b2cf8e2703e3d5e38ff0b50764b0b7832d3df26d4e7a2f010b1a3413e93e4c01f05a3d367f73a716a56bb1b99876c92da1a499ef3cff2b7f576f4d52f9684926bd2ff0815421a
三立iNEWS,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=9a7accacf266a685fd833d6f974abd599788101762f002765a104deceae91b0a1ef6b2affcba3637545432a0846e7cbfe19af1359c2b75946d659b341a09d86765459ec3bf31a69e590d845aa8f2a558cc41d89a36aabc379592aa5a40f4aa21265d111b87703bf333e08e45bd13ab7d
東森財經新聞,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=562d09175815c0172f55f50eaa92cb632a82c1eadc083fd3b86d12fb1be338880df7f77cd2e9eb99ead690159189b6891abd28bd7b9c944a10c564008e04fc76e5f2315c07f3d634f6d5d02ac3b3470b618194c97b3051b1d43342d1af66cf2df25703f09c2351e4846489ddf2038e1f
中視新聞台,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=28ed907d54af0aa3a4382eceac9a24ceadd80ab739f132319535dc063f1ec5bbc0b4ab7a3216600eedee2f21d17da364ae6b7c3410b72f5490f775f7ed060c3c4a24de1c53c845872b3a24b074529457706f2c675b0e3c7690f21fb93e1b616ede09baaa9f28de228a34cff610f77400
中視新聞台,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=af045940c271c1389cf38f25419a99f1ba0e0c3dfd028545469c0925d6f56ae52479ad570e1c9e8b7e0e757634e1ccfe3e2e70e56c93f5477af69e0ee7006d52f297fba00ac8173994b6237c7f9be78f902a9a443b6fb7c6fde4c34db0997dc3e3547affe09caeded9dbfbca5f20043f
中天新聞台,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=ac948f471e52016940dff608b79e18c48cbe425b44d092b1d1e6e0df1d8b3cd6871a962a59c6d2f35616f2a9fa1ae9217b0bac1b1fcefb44d215b2bc9ae258618ab2529ef99b6e1b6b21482a172f61c30d5e9db2a6d830cfe926a8134483d036b803d6320ac3027255c358e2ff8993dd
中天新聞台,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=62527b20445b99e6c0eed43731f9f11b20e013679e175ad9eef9a7d3fa13a7ff162ab8d2bd9ce999e4d7b94f19774c109da325933fee5434f9c82e6b767800f2fd7ff4b77c20aa19dfeb6fca101aeea43c4124e3c47bee819080e324a0efae359ac0598d718a22f04bd0b3dc1a1ea3f5
BLOOMBERG TV,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=a06d5404cb3ef292026fadeb95d8f613e70c0d18db993e6a848734183c8d1bfaf604295f293af42f08201e812543cf2d1d95946fe113f89a81106c2eb7a97bb963c477d985a7d86e3701ffd986fd801c6d3c4df6be71e2dfd12d6260b20483472cd656222c0639216c8499cc20c5eaff
寰宇新聞,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=66313c8740aa6465248cc7a2d2f5555b0571fbf628d381d7ad43b6b67662a72f866c97c11def0ef460ad5a715bba49aa9b89965536385db591ee7fd50227a722d5e23ecbaf1fe992a150143232b5baa202b0344d7c8f085a99427954b15af4722af287e688410681a1df82b5cdc82634
寰宇新聞,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=958799c365517aa131a41626dd86e0710efcbe8377702872162ad11da1d267790fa1cde71f32442175092d9432fab72e8d91830dc04ec3402597e660d7be69701bcc639e80c3eeb424a52606d6752abd1f0db422b9bfefb482e313e86bfaaab21e3d21ca47af99e0c0c8ae1803e68be5
寰宇新聞台灣台,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=813af303165118a2d9dce55fc02ecd058e84600d07c88e024d412fbf0945a191e18e926b9fbf5ce7144258ca4d236dff3cd52fe67b1c62f4f60bbc025374af8787c71e0c00d3876ad79bf00c7ba69ec7807a339db0f8ab545771704666311571801de55c9257ba7603ad8c1d3efb52f9
SBN 全球財經台,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=2efa14ffd0aea1046ee0d21b38eb32f3fa01a6f394a70e99f742d83f26665f24a89af96770b7a8105244fc51c46a6fcaa7f5b8ccec66ddf673f153564d90c177b424ef45917ad37d8724051fcdf05f0b002253680bc1a69460abdcf5e947ae41fc435ee546e93335d9f87f34105ee037
 NHK 新聞資訊台,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=3864f63c48e25eeda885539d6969c455b510027855cbd62433b0a58ad66f04225ab89b74c6f96aee2a2eba6abd900286724bfe4aa7ca5d289f13cd04c8ccb50b94165acd31b2c5e187684484818b778e67b0f8df9e4745f0cc17cd5a18ef7148520a302126e87828df47f13f7122e3a9
三立綜合台,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=0997d9cb75d2dcc6dd32b3213611657bbcd91828b0dfa869e9abcf49d558bfaa764c592652587a7fd44db483ea1dffb391fbdcf0ed03cf80a249cf85e8e689a6df744daef282925d7ba107907a9ba6798366a3da761b4b3cfc0089e275a9dc9e07f2be12065e617b776181e32cbd1f18
客家電視,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=e9d812accd5ad42794ef064ae0d0ae638639f4a456d13f7be210543abfca00b4ddc2117ca3b799bb0888f01f1c277708f3f0f5c86c273919eb5bd4cd42173671a987c9b08119ed374536bfd209d666b2090931399a218370a37af6d30c02272bc166da768647a635346d20520b8eacbe
八大綜藝,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=4cef2e3a0d9f160f6504e2c55e948998964c135709c47139ab2393e45bd815b882c2206e2ea3208837968d87c2dd3ceba9319e7d95723020d206652f55970a228ab61b41dd5e1757f3870954164b847183eb125ef5c0117ef2e479fbfda4ba3ca149bf8bc9f15d1c2073b7741482b74b
ELTA娛樂,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=5e594df8bf70b083159b73ceaf5e2ebcbefa7ec218fd997bc75dc364f3961c6e793291a569d6b17e51c46c77936596d1fd7f38e026dfd675642d2ec1828202106ae30b8ea0d3f38427f2610331bb8fa8d29edf37f58b74bd28cfc0b04ac1d596af9c2ead7e4f2714f19d68c734fc162f
靖天綜合,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=147e07bc986daad00f80aa118f209fc9cdf9749deb80d81ce4c55d50e762de443c881946c3dbcf07e983c15c3cb033961d60e7ea4d063495a159172deae04cbb5ed9fab501824ad52ba70767fd20ce6f3f6b26fb70ab1f58be5508b86db73928c238c2c685fbea1b0874f0e885d18621
靖天日本,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=321eb0335c17d5d0792d35b8b028a65ede27f2f55163272ea4e517223583762eb66f00c4dfa53f899895baf627f64c8cd18570b775f564f96aace98e6fa612732e37e9aca648d68d76e12191cfae9bea38e9b0f4b3b8d7dd5bf31d0cfc64dc01f75a3421fbbacc2b33636a686bcfc10a
新唐人亞太台,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=153e5221ca7cd0a5a589ba4887d2f8f5fe635c1f5ab1056a556b087666301aa6ee02952249ee4cb1b269cd9163f310473a79564115ac97517263abcf0e14f26fe71c2d7a9b44e8ee903cf0b5c78c79fa4e047fd19a1a1e2efa4118e3d434e581dcc6db8e0de2a2d20df7c1f9461f6225
Arirang TV,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=2dc739d33a3e79fb606411216b4268cc8aefa9b13c7cde1f7ca4e3cb62e4937cbce951394932067e9dd65f1716216a97dd6b61339b6ebffc86ed2ea8ccc718b36ac2e259f2aff8acaf9e94282cf12ed7b076ba3548d798c9e7f1fb6b981ce0f412bdf912e36ad7af921b5d2e27771f25
Global Trekker,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=15c99e9903c48dce269b99158400e489a0455185882be0a768d08eb61b48844e78dc6c3cb6a487652091a7b4c88c998bb57fb80b839514d2b8a7303eb4567ce9d19fe180c94b1de0f28c5442cce997eed9bdb4191870ceb4fb207d73afc24464e312807c1f26795602c5a64c5128fe2b
原住民族電視台,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=a2af184f05db30f22201c78983a86ae7761498b178589bcba36684fe1d4aa800ed6fcde5bd84939553c06d8ab339db4c13e9e4afeecfc95605ca71cb46b46b7247114c1f223d5bb62e4647861e27a349284ada86b9c289b1fcf3f3a72b81906d81cf7493924aaa004d65c4b3ae9964e2
東森購物四台,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=288b321fbaa13275d6c5bbec237405f6602ef3c29b9227199e65b482bfdc735c75e8f440b9d5c0fac7e31f1e871697a06dcf8c56cb7f3aa4e1388f31e1832e4371e41c068b468192ee183b0ef2648fcc58ea41e1e3a4ac36702b24eeeb1ae7437e0d3bfb82531558bd82ac638fa264fa
LiveABC互動英語頻道,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=2ba4b6796b436b5934b315ca67a27c4d0938008bc3ab4e4bc0bafb1cd1894ee32674fcca4a5ed4b0fef12f7b1574521599775ce51e414aa8182384e6e40f8d44c0340dd78ab8dbafa4d5ad7b8c079f5c4f43b9bfc5a8b9d3208cdd0323a9578124d47ebe3066b326cb2963f240df77b2
達文西頻道,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=b54baf155f9d124b184af75375f5e6d5e6d4bc2032356666713c57bfdd64dd4cd6482fc38cb40a9f7571f9c37365b566596ee52f343dc3d852e75678331602a2c9f954b4277416896c81b52dfb899932633bb74a1b35eecbb40f370b541c8c58715d72493ec217be377cbc947261b96a
ELTV生活英語台,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=c993272da438de74095281c863eab33cbf8ecb0e761f404c4d6a12d3e9470ecaf3ea5828f9f57f5a515be16e481da8d5fe58b46717508e10c00f6ec597eba11a3f59c6322b489e98b56f5ba14b9512ec26f5e47bb54ab26806b17f30fc7627bf980feaef408515f463cc7426077fa0be
Nick Jr.,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=670c3d65659c70d3b478551eec0a376411202b9330ad7c31a21736eeb1161d4a7bf8b978c29b842d0f19c1cab4ad3c324c2c001638f67521565bc7c603558b82fe2e3a9dcf10e7a34a8d91cdb9eedb5f59d2a381c3fc7af482bb92fb587a97cabf0e598b794e3a8d518ee05308e22c00
Nickelodeon,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=bba7105abcc4398c5e2f99a18e8af84b50be2139cb3766312efee52fe4680d810b0fd4b90ec34eb977e1ddeccf147da381b8b86b2c049416ad750f2b24fa9ad36ca029ef2ec3b63e9a82c23fbc661d2335dcd66e392ca0a8e22c024688eae7bdf98e50fc09061e96d26e49f81acb3ce2
DreamWorks,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=f55464f3409cd4e969c1040964f8e4d2721141231456889e5dc01ce98c25f17d00790179a8b1d3cc1ae627d00baf9d607d5f29d4769ab63406d021f96f344f0d5ddbae2cc6d092b467db7a5636a6b10d74772017d79137d3866dd1e55130205dc91033c027de3d4786d03022697835a0
靖天卡通,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=1fe8ad87399089b704527d2ba266cc4e4e8456f1b8cc019eb138a26120c6140fcce93a0682488b2bfa602efa283e41d2aa8a0abd28b150e39bff9aeb1a884f330ea8ff36dceb77d08c1f339ea04a976880e9adc4ae44edf05dd7eb1a627a03144170cb98e19c4117f6a55035b2818d8d
靖洋卡通,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=059afa22bd0293ae024eccde6b01ac424c9868714eea716e5e4d87e17608b5f98b7ea9b05af79f0c4e545d161f297b674263303ed50e7feb3328249a2290d46f7041ff8f34dac8b63e8bb8d80bf709a61fd3aee39d91bcce64bdeb697d06c2876cd5ecdd072be6cb7adb0299a373f83d
MOMO親子,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=fcb6411e8c1eb55c602a77682f4a112a21b83f8722e64e1787854b0d9307cd910e319a7c48c0da0b517ea2ecbf453b0e82c47d0a7d83514023fa09ea818a487961fcd84e238b60f73e76533947bb141d7e5edc9aaef939d9c92d008a64067e3a1d55b7852b33c23227664b707909e3fb
東森購物一台,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=1f99abf41c37de811e7e2098690e359cdd96f579ad1d399e462081fac29bfc6ed4771aeeb9821a140ca13bc4a82b772095b4ac06f43114cd6a8e6ceead2dfff92c582dad56f5e43569f6fd4c15793f15427a57b27f5e5433d41d2903e252caf8a729b566beef267bc8ed6ecdc0bc9d8b
東森購物二台,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=5aa0eec36eddb618dfeeb6abf1863687a1d1d814858788c747604fce7da237e748bf8798dc45a29d8fbea6388fb9de4b1bac2d8068f562d9fbcb654033739528e3cce71c652cd0ce94a84b17f4111cc7fdedb0543b89e85c90eef9ae6b7f297da650a55eccf3b6c6f8c1df9e2e5f1f4e
民視綜藝,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=edcc55654f74db21edddb6134744aead1c227179469150ebd9ba4006b424e43c90be826ecae7865e6a6af20e4f70d4ae63ea4d5fa4b96f92859a21d78a7c04688946af7549a74b5088f5ef38427c4b3154e2e89fed7d719f008d0c1e4f63bbcf963a7a4001706eeb2b7d67ac3a12bd5f
豬哥亮歌廳秀,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=f2f9849b6f8d62eccb7848f2daf0c5b323a460ab7ccdcc66b3e0f9ebf9e11bc9ad94db4db61b4f7c25da199bef7bdcd0a3abb58576395bd00f0e54590566753dd2fb7090ffa3abef6901271f3b390d4cb4fd7254dcc1df55bb145f7cc0f5391140fcc2e9d91eec12b36d10db34d1195a
靖天育樂,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=7bdf4163ad1a173eb9ba1e3c26c5d59dcdadf8f5032289a384917bbb01fae5896a775b2534e2bd521b609422fe4f46532323ef18c123ee6bab8997cb568a3dea41b904c65ee24ebdb93fe6086d119dd86333f3b6d29726e6e89d9e8e38354d50282802f7a0ee655885165b61bcde28d2
KLT-靖天國際台,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=83500eac278f9403eb8a0df742f4998269dc647d8a3652bbe6e017aabdfd20ac0283f8391279dac37f260ab791942735028968477bc1d6fa2ce50f82478b0887119d90325085af4c210c5fc175546d4f5c1ac578f71728e6247c393bd586ea54df0bdd1ff23c18fac51c1bcb96cabdcd
靖天歡樂,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=8523ac38adb084e8f56fc20ce6ca57b1e2d78c253488f2f4e59deed2a51f788b9d7341f1a096d649b1c232f6c8c0c08cf729f195b46dab7db4108004c2baa2b3c85e71314a081f745a26f462d5e08a6bd95fb3f6cee7bdae04d0e91b79e8ac002b027d49c07798e6986861c36e5183f5
靖天資訊,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=91a29ca7fe11ce44ded46fe934cd2c29c99c28a9c14f772e9b7561909c72d9048b67c46a4efaa1752e2b4896f9c11e9948671d4e6afcd6412d0e8117d8418fdb570c1735185b6d5605348f1452ff5785cfd7a022fcdc122166e5a40d9095a9df5809198054bb7db9e8fb9a2caea78970
韓國娛樂台,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=fb4a4947bd2300bdf59918ba7745d667ade60fad4d29ae6cc9e70774f4e4201d2e815f9ba4da0f8f742042df56dcec0a022d51320e5a4e58a6cca5dbdb55195c25d52bfeb5996dc02b27ae62f096c4d531a8c361266d14c6b825417dcf9172e703bec0359133e36958a0cef400847165
ROCK Entertainment,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=7000129b30a18ab86b746ec83bf6965e1622bea1b101d7a103803573206424db872d63c78ae8fd22eb47d594f258754099bcf559b66dc4baa7e454afa2c78bd4dcbb7476c277a65617b50dc8d0a3173ac6d29242e2cf30afea1958d24c0d7866b478272ba6b5c8e5992e9485932827ee
 Lifetime,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=14254362826824e95b043abb9c862004075868c98b87f22fd46ed32f10b847377a6f3e3a7476a9ca803095fb2dae342fd5d62f1d3289c04e99a2a33f7d57cf9944e5b81f0d782e770fedd767b7166755b1c90365d0db36de5539012cef14d8d4ed902b52c75ef7592be54122f771884b
電影原聲台 CMusic,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=821629959e31fe20ac6266abca5af2dca1bc630f126e3facc81038e4a692fe5047335b72e6cfc6172a80aadacd05f87a1f406db28bd93d426a78a58262c33d23813f9f30bfac9f56ad20fc7ec8fa81b55d0f39ef4f9a2e49e760bca61f86e1df5f931f71078779542eeb8e1021dd6802
TRACE Urban,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=8c3a1bf3d9ad4ae6d66f242df0cfe8d9613b3c7dab66629a185a96fcbbb0a5da694ebf5aa1845bcd8be34e5f4287266ccc2c72fa53c5d037cbed35c56cc9fe648cc2a5e20c8ce38efc55330ee8a201403d69e48ef825ccc60c75acb8ab3f100d43e68bca1269abcca238f60c7a9db751
Mezzo Live HD,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=267c2a04757f146fe549cde71fbee4e623999c3045e2f099d35ebc9ec538f711b7cfd794685f76bad96823d0f226bf2b53e5d55bde585c2a03e9a5e7d337f78f22a82a4adee893d9ec61fbb371122c476c6edffe7eecc9d3bfb9ca097291726c436c761666f8b8deb3c05bc1e39177c0
CLASSICA古典樂,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=02da0795800b87b02a34feb891c01e0cc6c5ad442d833f1adeba77e6297639b6abc3994ee4bea6cd27423b4569f0dd7c592e624bf09a470ca617102f14abc5a8677d5af94f7d87ddf153718f64bbf1824cbc4ac8dbf37053ac1ae02ad068acb4a617d698d0a1d187e0a071118c82bcba
東森購物三台,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=0cdf0459a0c97dd5035af324b7911f75ce87c12497985a590b259e5a0d05bde17b3f69f929ab5afd36705b8d2cde9e2e276781cf4f90674c2573b723ff6aa739bf3212e39db90b7bf0e278a2265998b51770283428df002ae02c848cfcdd0f073a57271792005880068337086126f0ba
INULTRA,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=1cfd078fe3cd2ddff2bdfd4d58fe25435337f33faf563bec7243b9d5f7cb9373e80615a6f7f6304e889acb6d83c40545d1d37a22138ddfe4856cf114723f80327365d44a3dfbb7304cb29d7419fe23f0e687bddafe159c9545add5bfb0d484aa558f0084c1e07cbc8549ac413ff32f0b
TRACE Sport Stars,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=1ecc49d95b36f090b2943f41b9c6962dd3fd63f7ff2f233fe288ad0e3277f9d69dfa30943afcf6b1f19b55634b51e825ff1cefaee50937a7c63ebe940802ad2cee86e2809a3d8ed450f82ee62cf1f3417ae09139ff5ba36b7a249d2c13eed894971c496bd7131af51563db42db8026ee
智林體育,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=1976ed2663553a3882f6b8475bf871382d1065cd4817e9c64f711eebd8593297af2091ab92386057e768ba7fab6d5d2a988df80bfd2f9a1dc00ff842855603d70f74ba162d95ecd22e2c10d7a0a6ca9ac2976564427ba0236918a146c1a82bdc9bd085439a13ffd2a69cd3f14f59d3e3
時尚運動X,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=30cac779bd048e9fa2b5c110f62ab9f194cbe639840c2cb7c1be5ec5eb02d0c4ec684402eb9ca67f43421d6a39dcf170664e569eaf6f442fda40bfb7e6246923919b3eb26d947c0365ba487a15da7b39b04076e1dadc27b407a96eac339b6fad8802cf9a08c627268ebe0e094bc670f3
時尚運動X,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=462b4b44cc83b2e5ed70384c14b2f8b5aaf428170c5945e59db73981672f45abd4a27083ec68bda1d63c8fca1b7c9e0a08cc19cf60438f7e173147f57ac912e049ec15913469f69b9874318097a2a2619f60d641ec0f8d8eef836c35a6c4698d72d10de6a1cd9aef0b27b5023ae56862
車迷 TV,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=5a6207c1dea876349b6342cf2ff6e112db4828734fd953b0c7cd1dc12f256b9e7b23d95c8c8ab40c3129bf8d7d877aabf52243d5f5613ff94b3b64f91aa2cda48842c6549c472e22ed7f939e924b5cec12de7e3b51b0ff28527c03222052015f4aca4d43c0b938e855dad337084ca2d6
 GINX Esports TV,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=3ae87ac3a6cad46bc39b664b9a0492893e0b5c0c598941bdf4a48c8bd51c36b8e7355d69f58871eec89db643e785e98ed61e9acf492dea60c7dfac5f45c727f6735d7e6fc9ed4341fb6ee7a9d7ea6f0c0763e7e6a63061ce2bda0c0621c928edc5f8b022a5ab6939f1ec8b399c64768c
民視旅遊,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=a6821f1ed4137d118ade6941efa2219f88afaad265e8081305d5542a6c6e107f882adfe7985cb2594cd30c7b8fa12fc6c83c58cc96ad5571de8a1983c2c01b2a6196eb5fc936fcd2c31b934e132b319036b470da64a135fd6d93c38613361d574199f3ed0e584d6dac86f2ebbc5f29c6
滾動力 Rollor,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=a71acf293c2fb592699ec3e378bd702e39e68627f1342c009c94fd3d36b22e72cf21adb0ef2ae7bcfe0268cc42e71271b6ea136b5124d1cc00ce8aaf12bb0f6fa5470e1185d943117f61636a0320dc1e953c231b8dac9b2d6d22433c1d809401caf772eaaa505b775cbf6f5408696c59
亞洲旅遊,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=fafabb5ba22a48d25566324530e993e171efd3c54be2a2536e8afa88a05c472ddab01b5ad9b35f0546ad383fda2534cbb103c64238971970468367fb4f7ff1c26269ca77ab43960bf7e1ab039c55213958f3da6bcc4f6a397af5bb75fac4c7570890635a0e82d4603a050d759424888e
TVBS新聞台,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=b7ed7556a2075ae68a7e6198ba8746d36782f2cbe44d7280247763ca2d0c108f12583db5cdccbccd34bffe74ec216a37e7ddee7d302d831bd8c9cc3654de0679df84274572b7549fde2f58be33332dcaea11ff9081c946ba945d5d2cfa89fe00887ab27023af319ca633dfc05962fa08
fun探索娛樂台,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=a9c32d3b581bfb90e23393be19bc2321a991e09a487cc1ab33346c4fe8151a95707c5561af0a214f72c3420b5ff6ea5c19fb9178a80feb0f8f9cfd8b4d5c793e78391e5c9322aecb6818e31de8bd1ce83387d688c8460bf6e7c48613cf5efabc162ed33cee927386a192b9d15887dec5
幸福空間居家台,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=fba668921f8475c6afe3267eca4a10564536f054b78e835555100d017c6b924d500502a571ac09179c179cbf70e60db50c15048a7dab523b48237c2ef3459e8e6b3c0c557e9fc4b1032c703703fbc2061205081dd4180ff48a69ad699f5219bfecb6f02f3fad8b75e7d44d39ea3e3d98
LOVE NATURE,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=95392a5e1d43758a3dd41c1a3265f536f74b22892d46a0320a4b0226aebe12934c0b0bb08ee946da6c611551fc93d5d0c1a95ddf55552ceba7409d1d54369dd6ab544b46ef393784937af3676601abc696702bcd3db81d3acbe3027c290004ca37f7a1257036ebbb75d06106c95e3880
歷史頻道,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=a4af908bd122e734f5da230dc8c87540e7d42485d36ac80cbf567abe412df23630f549d54fb4cb2c57459649e15c601891699700c74bd0909c3ed9b57d2ed878f93d7a5ab67bbb1045b7454e5f466874daa9d8c962884b1f15c94874ba91d5afcafaefd68509bfb53b8997effd09d51b
ELTA生活旅遊,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=bdb51935edde1c22c343c70ab2964eff4b33531dbcc2ed1b54273d24f7fae6c22b0396e7afe9d8676c7b95bf9b3e4489424f0d3b68554db43f12e1874e0c22c9b9c2b3b476cf0aa4191cfe57655f74124562b619d21a927e9078dd8f49c12d40e84b0b8571f4a3ffcc2753cfb6291871
LUXE TV,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=9c61f169c2812555ad04f9057842d559353ba06cb80045a8f062cb3b3ec2f239ac146f65fefc915ecd9794a112b2be81fb29aa4186f149b06a6e15cd7e4819e6d8787c408d9809672473bcc0bc5feca23db4d45a673cf4f01e39e58ce7950a848c072756c5469f47ac073f945d1c8470
TV5MONDE Style,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=d8950cd40b3ce812dbaeb9437032ccde3dcba5a365b763d648ea48706bf593700772ac7ccad4880f4e70050b70689604e9270b6a1df8282a5a45ea662a720fc15d0ac454137cb8d1b7eb182f7ec774ad2af242c17cbb63830ae90ab52bf29fbef7920ff79930aa9a671c00958462dc64
MagellanTV頻道,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=c424edefc43bb7bc9272214e98a92060c78b6c4687182dd752128e08198038f167d02bfba1e7ec1e6926bd244c8ba2a80cb65005c7ed165131b7626300aa8626ae2e12a09f992c966ec82e51c3a926707f0ce320ee5b617b0344db280af833bac7c972985bf86a1b35fdb9656c04ff3f
公視戲劇,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=7f1f905a6b7eabde5ef2cb60fd24e3f047f96831f74091609ddedd890fde5576fd560f4edf03fa105fbb767f4ea0f2b60b743839499b9d80b58a9eb737c8c84b4448e44a41d6b113f0cc34aaf0d5d1b9b6875bb32e0592a9ed3cbacc63b1f39320cb9cd3b3f03081c3a6bbabf035143f
民視影劇,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=037c33ba9b71052adf9b5a291d33feec9fd6a50cd64a68d6cf90ed77730949ffee2f631a6f4645da562f501ebd2e60aaf56fb8c6a831f84bc58ef3d008a8b086b23f9111f3c4ed8cbc807307227c203959a7101b724902b33762419b5685f89f0208c34239c3a70dd0b01a254301f4b2
HITS頻道,https://yprmnawrngxg.ap-northeast-1.clawcloudrun.com/XX.php?url=f5de1a2d24cda89c4caf42e11a4dbf73837d4d45fa9f60d120a45937b22cbd5eee9c06dba2ab22d78cb106a36b847a19154fdef7ab6255ca9cc3dd076901afc7193077950b2e2a0ddb3f9cbc3ffb4c76438bb1b9cc20179c0e9284b9eff848633e8f14b39c162b1db26d2a6dcfb516e0
